Mode: M
Intg. Time(us): 604
Saturation: 90

  0	112			
  1	115			
  2	116			
  3	112			
  4	116			
  5	114			
  6	114			
  7	117			
  8	115			
  9	113			
 10	114			
 11	113			
 12	114			
 13	114			
 14	113			
 15	115			
 16	113			
 17	114			
 18	115			
 19	114			
 20	116			
 21	114			
 22	114			
 23	116			
 24	113			
 25	113			
 26	115			
 27	113			
 28	115			
 29	113			
 30	115			
 31	119			
 32	119			
 33	126			
 34	136			
 35	153			
 36	194			
 37	245			
 38	310			
 39	368			
 40	393			
 41	400			
 42	385			
 43	375			
 44	374			
 45	386			
 46	411			
 47	450			
 48	514			
 49	605			
 50	715			
 51	813			
 52	876			
 53	894			
 54	856			
 55	798			
 56	748			
 57	708			
 58	675			
 59	646			
 60	617			
 61	590			
 62	569			
 63	563			
 64	553			
 65	557			
 66	564			
 67	568			
 68	573			
 69	579			
 70	579			
 71	595			
 72	592			
 73	587			
 74	600			
 75	591			
 76	595			
 77	589			
 78	587			
 79	584			
 80	581			
 81	582			
 82	588			
 83	591			
 84	592			
 85	597			
 86	593			
 87	595			
 88	592			
 89	586			
 90	579			
 91	568			
 92	570			
 93	561			
 94	554			
 95	545			
 96	537			
 97	530			
 98	522			
 99	516			
100	511			
101	506			
102	497			
103	494			
104	485			
105	475			
106	478			
107	469			
108	470			
109	460			
110	463			
111	467			
112	462			
113	458			
114	455			
115	452			
116	457			
117	450			
118	450			
119	449			
120	444			
121	448			
122	448			
123	443			
124	445			
125	440			
126	433			
127	432			
128	432			
129	425			
130	424			
131	416			
132	414			
133	409			
134	407			
135	404			
136	392			
137	390			
138	385			
139	376			
140	367			
141	357			
142	347			
143	344			
144	335			
145	330			
146	320			
147	311			
148	305			
149	295			
150	286			
151	279			
152	272			
153	266			
154	259			
155	250			
156	245			
157	237			
158	233			
159	231			
160	219			
161	214			
162	210			
163	206			
164	204			
165	194			
166	190			
167	189			
168	182			
169	180			
170	177			
171	170			
172	169			
173	164			
174	160			
175	162			
176	156			
177	154			
178	153			
179	146			
180	148			
181	147			
182	142			
183	143			
184	140			
185	139			
186	137			
187	134			
188	135			
189	130			
190	130			
191	131			
192	128			
193	127			
194	127			
195	125			
196	127			
197	124			
198	123			
199	124			
200	122			
201	120			
202	123			
203	119			
204	118			
205	122			
206	118			
207	119			
208	117			
209	117			
210	119			
211	117			
212	119			
213	117			
214	117			
215	117			
216	114			
217	116			
218	117			
219	114			
220	117			
221	116			
222	115			
223	117			
224	113			
225	114			
226	116			
227	114			
228	116			
229	113			
230	114			
231	116			
232	116			
233	114			
234	115			
235	114			
236	116			
237	116			
238	114			
239	114			
240	114			
241	114			
242	116			
243	111			
244	116			
245	115			
246	116			
247	118			
248	113			
249	114			
250	115			
251	114			
252	115			
253	113			
254	113			
255	114			
256	114			
257	115			
258	116			
259	112			
260	116			
261	115			
262	113			
263	116			
264	114			
265	113			
266	116			
267	112			
268	116			
269	116			
270	114			
271	117			
272	112			
273	114			
274	115			
275	113			
276	116			
277	115			
278	113			
279	113			
280	115			
281	116			
282	114			
283	112			
284	114			
285	114			
286	113			
287	114			

