Mode: M
Intg. Time(us): 555
Saturation: 90

  0	112			
  1	113			
  2	114			
  3	111			
  4	114			
  5	112			
  6	114			
  7	114			
  8	114			
  9	112			
 10	114			
 11	112			
 12	113			
 13	113			
 14	112			
 15	114			
 16	112			
 17	114			
 18	114			
 19	111			
 20	116			
 21	113			
 22	112			
 23	115			
 24	111			
 25	112			
 26	115			
 27	112			
 28	113			
 29	112			
 30	113			
 31	116			
 32	113			
 33	116			
 34	120			
 35	126			
 36	137			
 37	150			
 38	163			
 39	172			
 40	176			
 41	184			
 42	186			
 43	190			
 44	199			
 45	208			
 46	224			
 47	248			
 48	274			
 49	320			
 50	392			
 51	481			
 52	593			
 53	701			
 54	766			
 55	775			
 56	742			
 57	676			
 58	623			
 59	584			
 60	558			
 61	529			
 62	497			
 63	466			
 64	436			
 65	427			
 66	424			
 67	422			
 68	425			
 69	434			
 70	438			
 71	438			
 72	445			
 73	451			
 74	462			
 75	460			
 76	464			
 77	471			
 78	475			
 79	475			
 80	480			
 81	475			
 82	494			
 83	496			
 84	499			
 85	505			
 86	511			
 87	512			
 88	513			
 89	511			
 90	513			
 91	511			
 92	515			
 93	503			
 94	503			
 95	504			
 96	492			
 97	497			
 98	493			
 99	486			
100	487			
101	482			
102	482			
103	480			
104	472			
105	470			
106	472			
107	467			
108	470			
109	463			
110	469			
111	470			
112	473			
113	472			
114	476			
115	478			
116	475			
117	483			
118	485			
119	487			
120	482			
121	494			
122	491			
123	494			
124	493			
125	493			
126	488			
127	488			
128	486			
129	482			
130	478			
131	474			
132	476			
133	463			
134	462			
135	460			
136	450			
137	444			
138	437			
139	426			
140	418			
141	407			
142	398			
143	395			
144	384			
145	378			
146	367			
147	357			
148	348			
149	332			
150	322			
151	316			
152	307			
153	296			
154	289			
155	277			
156	272			
157	263			
158	255			
159	248			
160	240			
161	236			
162	230			
163	221			
164	218			
165	209			
166	204			
167	201			
168	195			
169	189			
170	187			
171	177			
172	178			
173	172			
174	168			
175	167			
176	161			
177	160			
178	158			
179	153			
180	152			
181	150			
182	146			
183	146			
184	142			
185	139			
186	141			
187	137			
188	136			
189	133			
190	131			
191	131			
192	129			
193	128			
194	130			
195	126			
196	128			
197	127			
198	124			
199	124			
200	121			
201	122			
202	124			
203	120			
204	122			
205	122			
206	119			
207	122			
208	119			
209	120			
210	119			
211	117			
212	119			
213	116			
214	116			
215	118			
216	118			
217	116			
218	117			
219	115			
220	117			
221	116			
222	115			
223	116			
224	113			
225	115			
226	116			
227	114			
228	116			
229	114			
230	115			
231	116			
232	113			
233	115			
234	116			
235	115			
236	116			
237	114			
238	114			
239	115			
240	113			
241	114			
242	116			
243	113			
244	114			
245	116			
246	115			
247	116			
248	112			
249	112			
250	115			
251	113			
252	115			
253	114			
254	113			
255	115			
256	113			
257	115			
258	114			
259	113			
260	116			
261	114			
262	113			
263	115			
264	113			
265	114			
266	115			
267	112			
268	114			
269	114			
270	114			
271	117			
272	113			
273	113			
274	115			
275	111			
276	116			
277	113			
278	112			
279	115			
280	114			
281	115			
282	116			
283	113			
284	115			
285	114			
286	112			
287	114			

