Mode: M
Intg. Time(us): 609
Saturation: 90

  0	111			
  1	115			
  2	116			
  3	111			
  4	116			
  5	114			
  6	114			
  7	118			
  8	114			
  9	113			
 10	114			
 11	113			
 12	113			
 13	114			
 14	114			
 15	116			
 16	114			
 17	114			
 18	115			
 19	112			
 20	116			
 21	114			
 22	114			
 23	115			
 24	111			
 25	113			
 26	116			
 27	114			
 28	116			
 29	115			
 30	116			
 31	118			
 32	119			
 33	126			
 34	137			
 35	157			
 36	194			
 37	247			
 38	314			
 39	368			
 40	395			
 41	401			
 42	383			
 43	371			
 44	383			
 45	388			
 46	410			
 47	454			
 48	514			
 49	607			
 50	722			
 51	818			
 52	883			
 53	898			
 54	867			
 55	812			
 56	757			
 57	708			
 58	683			
 59	657			
 60	623			
 61	594			
 62	572			
 63	566			
 64	556			
 65	562			
 66	569			
 67	576			
 68	579			
 69	587			
 70	588			
 71	593			
 72	598			
 73	594			
 74	596			
 75	598			
 76	597			
 77	593			
 78	590			
 79	589			
 80	585			
 81	582			
 82	589			
 83	589			
 84	591			
 85	588			
 86	595			
 87	596			
 88	591			
 89	578			
 90	578			
 91	572			
 92	569			
 93	559			
 94	553			
 95	543			
 96	534			
 97	527			
 98	522			
 99	518			
100	512			
101	500			
102	499			
103	495			
104	485			
105	475			
106	477			
107	468			
108	467			
109	464			
110	462			
111	461			
112	463			
113	457			
114	461			
115	452			
116	455			
117	454			
118	452			
119	451			
120	445			
121	445			
122	447			
123	443			
124	443			
125	435			
126	429			
127	427			
128	429			
129	426			
130	422			
131	418			
132	418			
133	410			
134	406			
135	400			
136	393			
137	386			
138	381			
139	370			
140	362			
141	356			
142	346			
143	345			
144	332			
145	330			
146	320			
147	310			
148	305			
149	296			
150	285			
151	280			
152	271			
153	267			
154	260			
155	251			
156	247			
157	239			
158	231			
159	231			
160	224			
161	216			
162	213			
163	205			
164	201			
165	196			
166	190			
167	187			
168	182			
169	179			
170	177			
171	170			
172	170			
173	167			
174	161			
175	162			
176	156			
177	154			
178	153			
179	145			
180	149			
181	146			
182	142			
183	141			
184	138			
185	137			
186	136			
187	132			
188	134			
189	132			
190	130			
191	131			
192	130			
193	130			
194	129			
195	125			
196	128			
197	124			
198	125			
199	124			
200	123			
201	122			
202	122			
203	119			
204	120			
205	121			
206	119			
207	121			
208	118			
209	117			
210	118			
211	117			
212	118			
213	116			
214	117			
215	119			
216	115			
217	116			
218	116			
219	113			
220	118			
221	115			
222	114			
223	117			
224	113			
225	114			
226	116			
227	113			
228	116			
229	115			
230	115			
231	115			
232	113			
233	114			
234	116			
235	112			
236	115			
237	114			
238	113			
239	115			
240	114			
241	114			
242	117			
243	114			
244	115			
245	116			
246	114			
247	115			
248	113			
249	114			
250	115			
251	115			
252	117			
253	117			
254	113			
255	116			
256	113			
257	114			
258	116			
259	113			
260	115			
261	115			
262	113			
263	116			
264	113			
265	115			
266	116			
267	113			
268	114			
269	113			
270	113			
271	117			
272	112			
273	114			
274	116			
275	113			
276	117			
277	115			
278	113			
279	116			
280	115			
281	114			
282	116			
283	113			
284	115			
285	114			
286	113			
287	115			

