Mode: M
Intg. Time(us): 946
Saturation: 90

  0	115			
  1	117			
  2	117			
  3	115			
  4	118			
  5	116			
  6	116			
  7	117			
  8	115			
  9	113			
 10	115			
 11	114			
 12	115			
 13	115			
 14	115			
 15	116			
 16	114			
 17	116			
 18	115			
 19	113			
 20	117			
 21	114			
 22	114			
 23	116			
 24	113			
 25	113			
 26	116			
 27	113			
 28	115			
 29	114			
 30	116			
 31	117			
 32	118			
 33	120			
 34	128			
 35	139			
 36	153			
 37	167			
 38	178			
 39	185			
 40	185			
 41	190			
 42	195			
 43	196			
 44	205			
 45	213			
 46	228			
 47	247			
 48	269			
 49	301			
 50	346			
 51	390			
 52	442			
 53	478			
 54	487			
 55	474			
 56	453			
 57	426			
 58	414			
 59	399			
 60	392			
 61	380			
 62	364			
 63	359			
 64	359			
 65	363			
 66	375			
 67	385			
 68	396			
 69	412			
 70	428			
 71	443			
 72	462			
 73	479			
 74	496			
 75	510			
 76	526			
 77	541			
 78	547			
 79	563			
 80	576			
 81	582			
 82	608			
 83	616			
 84	637			
 85	646			
 86	661			
 87	676			
 88	679			
 89	687			
 90	689			
 91	698			
 92	706			
 93	706			
 94	706			
 95	716			
 96	719			
 97	723			
 98	722			
 99	732			
100	740			
101	738			
102	744			
103	747			
104	757			
105	759			
106	776			
107	780			
108	799			
109	796			
110	823			
111	829			
112	845			
113	857			
114	876			
115	885			
116	898			
117	909			
118	915			
119	930			
120	941			
121	956			
122	967			
123	968			
124	975			
125	976			
126	973			
127	978			
128	980			
129	989			
130	984			
131	971			
132	970			
133	962			
134	962			
135	950			
136	935			
137	933			
138	919			
139	900			
140	881			
141	857			
142	844			
143	827			
144	808			
145	793			
146	769			
147	739			
148	720			
149	690			
150	664			
151	648			
152	619			
153	600			
154	584			
155	556			
156	546			
157	517			
158	501			
159	477			
160	460			
161	444			
162	430			
163	407			
164	392			
165	378			
166	359			
167	351			
168	336			
169	320			
170	311			
171	295			
172	291			
173	277			
174	269			
175	257			
176	247			
177	240			
178	233			
179	222			
180	221			
181	214			
182	204			
183	201			
184	194			
185	189			
186	187			
187	178			
188	176			
189	171			
190	166			
191	167			
192	163			
193	160			
194	159			
195	153			
196	154			
197	149			
198	146			
199	145			
200	143			
201	140			
202	142			
203	134			
204	137			
205	132			
206	131			
207	132			
208	129			
209	128			
210	129			
211	127			
212	128			
213	124			
214	126			
215	126			
216	123			
217	122			
218	122			
219	120			
220	121			
221	120			
222	121			
223	121			
224	117			
225	119			
226	118			
227	118			
228	119			
229	117			
230	117			
231	119			
232	117			
233	117			
234	120			
235	118			
236	122			
237	119			
238	117			
239	121			
240	119			
241	120			
242	122			
243	119			
244	120			
245	122			
246	120			
247	122			
248	118			
249	118			
250	120			
251	119			
252	118			
253	118			
254	118			
255	119			
256	117			
257	118			
258	118			
259	116			
260	120			
261	119			
262	116			
263	119			
264	117			
265	117			
266	119			
267	116			
268	118			
269	117			
270	117			
271	121			
272	118			
273	119			
274	121			
275	116			
276	119			
277	118			
278	115			
279	118			
280	117			
281	118			
282	118			
283	116			
284	118			
285	118			
286	115			
287	118			

