Mode: M
Intg. Time(us): 996
Saturation: 90

  0	115			
  1	115			
  2	116			
  3	113			
  4	116			
  5	116			
  6	113			
  7	117			
  8	114			
  9	114			
 10	115			
 11	113			
 12	115			
 13	114			
 14	114			
 15	116			
 16	114			
 17	115			
 18	115			
 19	112			
 20	117			
 21	114			
 22	115			
 23	118			
 24	115			
 25	118			
 26	119			
 27	116			
 28	117			
 29	116			
 30	118			
 31	121			
 32	126			
 33	138			
 34	160			
 35	199			
 36	264			
 37	343			
 38	419			
 39	460			
 40	465			
 41	453			
 42	434			
 43	420			
 44	427			
 45	433			
 46	456			
 47	497			
 48	556			
 49	641			
 50	763			
 51	892			
 52	1000			
 53	1000			
 54	1000			
 55	1000			
 56	1000			
 57	1000			
 58	1000			
 59	1000			
 60	982			
 61	952			
 62	906			
 63	865			
 64	825			
 65	806			
 66	805			
 67	798			
 68	800			
 69	807			
 70	806			
 71	809			
 72	814			
 73	809			
 74	819			
 75	821			
 76	820			
 77	814			
 78	814			
 79	810			
 80	811			
 81	810			
 82	819			
 83	816			
 84	827			
 85	831			
 86	831			
 87	840			
 88	832			
 89	828			
 90	825			
 91	819			
 92	817			
 93	804			
 94	796			
 95	795			
 96	782			
 97	777			
 98	765			
 99	766			
100	756			
101	755			
102	748			
103	744			
104	733			
105	730			
106	724			
107	718			
108	721			
109	708			
110	714			
111	711			
112	713			
113	708			
114	706			
115	705			
116	708			
117	704			
118	696			
119	694			
120	695			
121	696			
122	695			
123	691			
124	691			
125	679			
126	671			
127	672			
128	664			
129	664			
130	658			
131	648			
132	642			
133	631			
134	625			
135	615			
136	602			
137	594			
138	588			
139	568			
140	558			
141	540			
142	527			
143	522			
144	506			
145	494			
146	481			
147	462			
148	450			
149	434			
150	420			
151	408			
152	394			
153	380			
154	368			
155	356			
156	348			
157	337			
158	325			
159	318			
160	306			
161	294			
162	288			
163	278			
164	269			
165	260			
166	252			
167	245			
168	239			
169	231			
170	226			
171	215			
172	213			
173	207			
174	200			
175	195			
176	190			
177	186			
178	185			
179	173			
180	175			
181	169			
182	164			
183	163			
184	158			
185	155			
186	156			
187	150			
188	151			
189	147			
190	142			
191	144			
192	140			
193	139			
194	138			
195	135			
196	137			
197	133			
198	132			
199	131			
200	128			
201	129			
202	129			
203	126			
204	125			
205	126			
206	123			
207	125			
208	121			
209	121			
210	124			
211	120			
212	123			
213	119			
214	119			
215	119			
216	118			
217	119			
218	118			
219	116			
220	118			
221	116			
222	117			
223	117			
224	114			
225	115			
226	116			
227	114			
228	117			
229	114			
230	116			
231	118			
232	114			
233	115			
234	116			
235	115			
236	117			
237	115			
238	115			
239	117			
240	116			
241	116			
242	118			
243	116			
244	116			
245	118			
246	119			
247	117			
248	114			
249	116			
250	117			
251	117			
252	117			
253	114			
254	113			
255	116			
256	113			
257	116			
258	115			
259	113			
260	117			
261	116			
262	113			
263	115			
264	113			
265	114			
266	116			
267	114			
268	114			
269	115			
270	114			
271	117			
272	113			
273	114			
274	116			
275	114			
276	118			
277	116			
278	114			
279	117			
280	115			
281	116			
282	115			
283	113			
284	116			
285	114			
286	112			
287	115			

