Mode: M
Intg. Time(us): 700
Saturation: 90

  0	113			
  1	116			
  2	117			
  3	112			
  4	115			
  5	115			
  6	113			
  7	115			
  8	116			
  9	113			
 10	114			
 11	112			
 12	114			
 13	113			
 14	113			
 15	115			
 16	113			
 17	115			
 18	115			
 19	111			
 20	117			
 21	115			
 22	114			
 23	116			
 24	112			
 25	113			
 26	117			
 27	113			
 28	115			
 29	114			
 30	116			
 31	118			
 32	121			
 33	130			
 34	146			
 35	171			
 36	216			
 37	270			
 38	325			
 39	352			
 40	356			
 41	346			
 42	336			
 43	323			
 44	331			
 45	333			
 46	351			
 47	381			
 48	421			
 49	482			
 50	569			
 51	671			
 52	800			
 53	911			
 54	976			
 55	982			
 56	958			
 57	894			
 58	838			
 59	796			
 60	766			
 61	729			
 62	688			
 63	655			
 64	620			
 65	606			
 66	601			
 67	594			
 68	603			
 69	607			
 70	604			
 71	610			
 72	611			
 73	609			
 74	620			
 75	615			
 76	619			
 77	612			
 78	611			
 79	604			
 80	606			
 81	601			
 82	616			
 83	617			
 84	624			
 85	622			
 86	626			
 87	631			
 88	625			
 89	623			
 90	619			
 91	612			
 92	613			
 93	607			
 94	597			
 95	595			
 96	581			
 97	585			
 98	578			
 99	573			
100	570			
101	564			
102	566			
103	564			
104	554			
105	546			
106	542			
107	542			
108	539			
109	535			
110	534			
111	535			
112	534			
113	529			
114	531			
115	524			
116	529			
117	522			
118	524			
119	521			
120	518			
121	521			
122	522			
123	521			
124	523			
125	510			
126	512			
127	507			
128	501			
129	500			
130	497			
131	492			
132	489			
133	482			
134	478			
135	472			
136	458			
137	454			
138	444			
139	432			
140	425			
141	413			
142	403			
143	400			
144	388			
145	383			
146	369			
147	358			
148	351			
149	336			
150	327			
151	320			
152	309			
153	299			
154	295			
155	282			
156	277			
157	266			
158	260			
159	254			
160	244			
161	237			
162	233			
163	226			
164	221			
165	213			
166	209			
167	205			
168	198			
169	194			
170	191			
171	182			
172	181			
173	177			
174	171			
175	170			
176	165			
177	163			
178	161			
179	156			
180	156			
181	153			
182	149			
183	147			
184	144			
185	142			
186	142			
187	138			
188	139			
189	135			
190	134			
191	134			
192	132			
193	131			
194	131			
195	129			
196	129			
197	126			
198	125			
199	129			
200	123			
201	125			
202	125			
203	121			
204	122			
205	122			
206	120			
207	119			
208	117			
209	118			
210	119			
211	117			
212	119			
213	117			
214	116			
215	119			
216	116			
217	116			
218	118			
219	114			
220	116			
221	115			
222	115			
223	118			
224	114			
225	116			
226	116			
227	114			
228	119			
229	117			
230	114			
231	115			
232	112			
233	114			
234	115			
235	112			
236	115			
237	113			
238	113			
239	115			
240	114			
241	116			
242	117			
243	115			
244	113			
245	115			
246	115			
247	116			
248	112			
249	114			
250	114			
251	115			
252	115			
253	114			
254	111			
255	115			
256	113			
257	114			
258	115			
259	112			
260	114			
261	114			
262	113			
263	116			
264	113			
265	113			
266	117			
267	113			
268	114			
269	115			
270	113			
271	117			
272	113			
273	116			
274	116			
275	115			
276	117			
277	115			
278	113			
279	116			
280	114			
281	115			
282	116			
283	112			
284	115			
285	114			
286	112			
287	115			

