Mode: M
Intg. Time(us): 791
Saturation: 90

  0	113			
  1	115			
  2	116			
  3	112			
  4	115			
  5	113			
  6	113			
  7	114			
  8	113			
  9	112			
 10	114			
 11	113			
 12	114			
 13	115			
 14	113			
 15	115			
 16	113			
 17	115			
 18	114			
 19	112			
 20	116			
 21	114			
 22	113			
 23	115			
 24	113			
 25	113			
 26	115			
 27	113			
 28	115			
 29	113			
 30	114			
 31	116			
 32	114			
 33	118			
 34	123			
 35	133			
 36	150			
 37	170			
 38	185			
 39	200			
 40	205			
 41	213			
 42	219			
 43	222			
 44	234			
 45	249			
 46	270			
 47	304			
 48	351			
 49	412			
 50	512			
 51	640			
 52	788			
 53	914			
 54	985			
 55	991			
 56	966			
 57	887			
 58	827			
 59	774			
 60	741			
 61	695			
 62	651			
 63	612			
 64	574			
 65	560			
 66	555			
 67	553			
 68	563			
 69	565			
 70	572			
 71	579			
 72	584			
 73	593			
 74	605			
 75	607			
 76	614			
 77	615			
 78	620			
 79	629			
 80	627			
 81	631			
 82	645			
 83	645			
 84	659			
 85	661			
 86	669			
 87	682			
 88	676			
 89	679			
 90	669			
 91	674			
 92	675			
 93	666			
 94	665			
 95	658			
 96	654			
 97	646			
 98	647			
 99	646			
100	646			
101	638			
102	638			
103	633			
104	629			
105	623			
106	622			
107	618			
108	620			
109	619			
110	626			
111	625			
112	632			
113	629			
114	629			
115	634			
116	637			
117	635			
118	636			
119	636			
120	646			
121	653			
122	653			
123	647			
124	656			
125	649			
126	645			
127	643			
128	643			
129	641			
130	635			
131	632			
132	625			
133	617			
134	613			
135	606			
136	592			
137	587			
138	575			
139	561			
140	549			
141	530			
142	524			
143	513			
144	498			
145	486			
146	471			
147	458			
148	448			
149	430			
150	414			
151	403			
152	384			
153	374			
154	363			
155	353			
156	344			
157	331			
158	320			
159	309			
160	296			
161	285			
162	282			
163	272			
164	263			
165	252			
166	246			
167	242			
168	230			
169	226			
170	218			
171	210			
172	208			
173	199			
174	193			
175	190			
176	184			
177	179			
178	179			
179	173			
180	171			
181	167			
182	162			
183	159			
184	155			
185	152			
186	150			
187	147			
188	147			
189	144			
190	142			
191	143			
192	138			
193	138			
194	137			
195	133			
196	134			
197	132			
198	128			
199	130			
200	128			
201	126			
202	127			
203	124			
204	125			
205	126			
206	122			
207	123			
208	122			
209	120			
210	122			
211	118			
212	121			
213	118			
214	120			
215	119			
216	117			
217	117			
218	117			
219	114			
220	118			
221	116			
222	116			
223	119			
224	115			
225	116			
226	117			
227	114			
228	116			
229	116			
230	113			
231	117			
232	114			
233	116			
234	115			
235	113			
236	116			
237	116			
238	115			
239	117			
240	116			
241	117			
242	118			
243	114			
244	115			
245	116			
246	115			
247	118			
248	115			
249	115			
250	116			
251	117			
252	118			
253	115			
254	113			
255	116			
256	114			
257	117			
258	115			
259	113			
260	115			
261	115			
262	114			
263	115			
264	115			
265	113			
266	115			
267	113			
268	113			
269	115			
270	113			
271	117			
272	114			
273	115			
274	115			
275	114			
276	118			
277	115			
278	113			
279	115			
280	113			
281	114			
282	115			
283	113			
284	115			
285	114			
286	113			
287	114			

